project_id,spp_number,spp_title,title,full_title,principal_investigator,institution,funding_period,abstract,keywords,dfg_classification,url,wearables_score,ai_score,combined_score,matched_wearables_keywords,matched_ai_keywords
376714276,SPP 1999,Robust Argumentation Machines (RATIO),Visuelle Analyse und Linguistik für die Interpretation deliberativer Argumentation (VALIDA),,,,Förderung von 2017 bis 2022,,,,https://gepris.dfg.de/gepris/projekt/376714276,0.0,3.0,3.0,,argumentation
375654996,SPP 1999,Robust Argumentation Machines (RATIO),Zwischen den Zeilen - Wissensbasierte Argumentationsanalyse in einem formalen Argumentations-Inferenzsystem,,,,Förderung von 2017 bis 2023,,,,https://gepris.dfg.de/gepris/projekt/375654996,0.0,0.0,0.0,,
374524261,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Charakterisierung und Nutzung prozessinduzierter Eigenspannungen bei der Herstellung von Funktionsflächen durch Near-Net-Shape-Blanking Verfahren,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374524261,0.0,0.0,0.0,,
374767659,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Experimentelle Charakterisierung und numerische Analyse der schwingfestigkeitssteigernden Wirkung von Eigenspannungen in quergewalzten Bauteilen,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374767659,0.0,0.0,0.0,,
374871564,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Experimentelle sowie numerische Modellierung und Analyse mikrostruktureller Eigenspannungen von warmmassivumgeformten Bauteilen mit gezielter Abkühlung,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374871564,0.0,0.0,0.0,,
374548845,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Gezielte Eigenspannungsnutzung in Elektroblechen zur Steigerung der Energieeffizienz,,,,Förderung von 2017 bis 2026,,,,https://gepris.dfg.de/gepris/projekt/374548845,0.0,0.0,0.0,,
374688658,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,"Gezielte Einbringung von Eigenspannungen durch geeignete Umformprozesse zur Erzeugung bistabiler, metallischer, vollständig geschlossener Rohrprofile",,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374688658,0.0,0.0,0.0,,
374584412,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Gezielte Einstellung von Eigenspannungen während der Kaltmassivumformung,,,,Förderung von 2017 bis 2024,,,,https://gepris.dfg.de/gepris/projekt/374584412,0.0,0.0,0.0,,
372823079,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Gezielte Erzeugung und Stabilisierung von Eigenspannungen in austenitischen Tellerfedern durch inkrementelle Umformung und integrierte Randzonenbeeinflussung,,,,Förderung von 2017 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/372823079,0.0,0.0,0.0,,
374768210,SPP 2013,Gezielte Nutzung umformtechnisch induzierter Eigenspannungen in metallischen Bauteilen,Gezielte umformtechnische Erzeugung von Eigenspannungen durch lokales Einprägen von Strukturen in Blechdickenrichtung zur Verbesserung der Bauteileigenschaften,,,,Förderung von 2017 bis 2025,,,,https://gepris.dfg.de/gepris/projekt/374768210,0.0,0.0,0.0,,
